order_id,product_id,unit_price,quantity,discount,Revenue,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,month
10662,68,12.5,10,0.0,125.0,LONEP,3,1997-09-09,1997-10-07,1997-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1997-09
10663,40,18.4,30,0.05,552.0,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997-09
10663,42,14.0,30,0.05,420.0,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997-09
10663,51,53.0,20,0.05,1060.0,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997-09
10664,10,31.0,24,0.15,744.0,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1997-09
10664,56,38.0,12,0.15,456.0,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1997-09
10664,65,21.05,15,0.15,315.75,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1997-09
10665,51,53.0,20,0.0,1060.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1997-09
10665,59,55.0,1,0.0,55.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1997-09
10665,76,18.0,10,0.0,180.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1997-09
10666,29,123.79,36,0.0,4456.4400000000005,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1997-09
10666,65,21.05,10,0.0,210.5,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1997-09
10667,69,36.0,45,0.2,1620.0,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-09
10667,71,21.5,14,0.2,301.0,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-09
10668,31,12.5,8,0.1,100.0,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997-09
10668,55,24.0,4,0.1,96.0,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997-09
10668,64,33.25,15,0.1,498.75,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997-09
10669,36,19.0,30,0.0,570.0,SIMOB,2,1997-09-15,1997-10-13,1997-09-22,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,1997-09
10670,23,9.0,32,0.0,288.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10670,46,12.0,60,0.0,720.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10670,67,14.0,25,0.0,350.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10670,73,15.0,50,0.0,750.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10670,75,7.75,25,0.0,193.75,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10671,16,17.45,10,0.0,174.5,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,1997-09
10671,62,49.3,10,0.0,493.0,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,1997-09
10671,65,21.05,12,0.0,252.60000000000002,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,1997-09
10672,38,263.5,15,0.1,3952.5,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1997-09
10672,71,21.5,12,0.0,258.0,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1997-09
10673,16,17.45,3,0.0,52.349999999999994,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-09
10673,42,14.0,6,0.0,84.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-09
10673,43,46.0,6,0.0,276.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-09
10674,23,9.0,5,0.0,45.0,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1997-09
10675,14,23.25,30,0.0,697.5,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10675,53,32.8,10,0.0,328.0,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10675,58,13.25,30,0.0,397.5,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,1997-09
10676,10,31.0,2,0.0,62.0,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1997-09
10676,19,9.2,7,0.0,64.39999999999999,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1997-09
10676,44,19.45,21,0.0,408.45,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1997-09
10677,26,31.23,30,0.15,936.9,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1997-09
10677,33,2.5,8,0.15,20.0,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1997-09
10678,12,38.0,100,0.0,3800.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-09
10678,33,2.5,30,0.0,75.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-09
10678,41,9.65,120,0.0,1158.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-09
10678,54,7.45,30,0.0,223.5,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-09
10679,59,55.0,12,0.0,660.0,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1997-09
10680,16,17.45,50,0.25,872.5,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-09
10680,31,12.5,20,0.25,250.0,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-09
10680,42,14.0,40,0.25,560.0,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-09
10681,19,9.2,30,0.1,276.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997-09
10681,21,10.0,12,0.1,120.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997-09
10681,64,33.25,28,0.0,931.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997-09
10682,33,2.5,30,0.0,75.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1997-09
10682,66,17.0,4,0.0,68.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1997-09
10682,75,7.75,30,0.0,232.5,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1997-09
10683,52,7.0,9,0.0,63.0,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,1997-09
10684,40,18.4,20,0.0,368.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1997-09
10684,47,9.5,40,0.0,380.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1997-09
10684,60,34.0,30,0.0,1020.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1997-09
10685,10,31.0,20,0.0,620.0,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-09
10685,41,9.65,4,0.0,38.6,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-09
10685,47,9.5,15,0.0,142.5,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-09
10686,17,39.0,30,0.2,1170.0,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,1997-09
10686,26,31.23,15,0.0,468.45,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,1997-09
10687,9,97.0,50,0.25,4850.0,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-09
10687,29,123.79,10,0.0,1237.9,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-09
10687,36,19.0,6,0.25,114.0,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-09
10688,10,31.0,18,0.1,558.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1997-10
10688,28,45.6,60,0.1,2736.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1997-10
10688,34,14.0,14,0.0,196.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1997-10
10689,1,18.0,35,0.25,630.0,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1997-10
10690,56,38.0,20,0.25,760.0,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1997-10
10690,77,13.0,30,0.25,390.0,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1997-10
10691,1,18.0,30,0.0,540.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10691,29,123.79,40,0.0,4951.6,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10691,43,46.0,40,0.0,1840.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10691,44,19.45,24,0.0,466.79999999999995,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10691,62,49.3,48,0.0,2366.3999999999996,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10692,63,43.9,20,0.0,878.0,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997-10
10693,9,97.0,6,0.0,582.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10693,54,7.45,60,0.15,447.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10693,69,36.0,30,0.15,1080.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10693,73,15.0,15,0.15,225.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10694,7,30.0,90,0.0,2700.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10694,59,55.0,25,0.0,1375.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10694,70,15.0,50,0.0,750.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1997-10
10695,8,40.0,10,0.0,400.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-10
10695,12,38.0,4,0.0,152.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-10
10695,24,4.5,20,0.0,90.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1997-10
10696,17,39.0,20,0.0,780.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10696,46,12.0,18,0.0,216.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1997-10
10697,19,9.2,7,0.25,64.39999999999999,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997-10
10697,35,18.0,9,0.25,162.0,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997-10
10697,58,13.25,30,0.25,397.5,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997-10
10697,70,15.0,30,0.25,450.0,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997-10
10698,11,21.0,15,0.0,315.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-10
10698,17,39.0,8,0.05,312.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-10
10698,29,123.79,12,0.05,1485.48,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-10
10698,65,21.05,65,0.05,1368.25,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-10
10698,70,15.0,8,0.05,120.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1997-10
10699,47,9.5,12,0.0,114.0,MORGK,3,1997-10-09,1997-11-06,1997-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1997-10
10700,1,18.0,5,0.2,90.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10700,34,14.0,12,0.2,168.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10700,68,12.5,40,0.2,500.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10700,71,21.5,60,0.2,1290.0,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10701,59,55.0,42,0.15,2310.0,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-10
10701,71,21.5,20,0.15,430.0,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-10
10701,76,18.0,35,0.15,630.0,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-10
10702,3,10.0,6,0.0,60.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997-10
10702,76,18.0,15,0.0,270.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997-10
10703,2,19.0,5,0.0,95.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1997-10
10703,59,55.0,35,0.0,1925.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1997-10
10703,73,15.0,35,0.0,525.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1997-10
10704,4,22.0,6,0.0,132.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1997-10
10704,24,4.5,35,0.0,157.5,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1997-10
10704,48,12.75,24,0.0,306.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1997-10
10705,31,12.5,20,0.0,250.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997-10
10705,32,32.0,4,0.0,128.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1997-10
10706,16,17.45,20,0.0,349.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-10
10706,43,46.0,24,0.0,1104.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-10
10706,59,55.0,8,0.0,440.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1997-10
10707,55,24.0,21,0.0,504.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1997-10
10707,57,19.5,40,0.0,780.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1997-10
10707,70,15.0,28,0.15,420.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1997-10
10708,5,21.35,4,0.0,85.4,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,1997-10
10708,36,19.0,5,0.0,95.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,1997-10
10709,8,40.0,40,0.0,1600.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-10
10709,51,53.0,28,0.0,1484.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-10
10709,60,34.0,10,0.0,340.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997-10
10710,19,9.2,5,0.0,46.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1997-10
10710,47,9.5,5,0.0,47.5,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1997-10
10711,19,9.2,12,0.0,110.39999999999999,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10711,41,9.65,42,0.0,405.3,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10711,53,32.8,120,0.0,3935.9999999999995,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10712,53,32.8,3,0.05,98.39999999999999,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-10
10712,56,38.0,30,0.0,1140.0,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997-10
10713,10,31.0,18,0.0,558.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10713,26,31.23,30,0.0,936.9,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10713,45,9.5,110,0.0,1045.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10713,46,12.0,24,0.0,288.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10714,2,19.0,30,0.25,570.0,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10714,17,39.0,27,0.25,1053.0,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10714,47,9.5,50,0.25,475.0,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10714,56,38.0,18,0.25,684.0,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10714,58,13.25,12,0.25,159.0,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997-10
10715,10,31.0,21,0.0,651.0,BONAP,3,1997-10-23,1997-11-06,1997-10-29,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997-10
